"X","sub_id","ave_PE"
128,100059,0.276568021384982
129,100059,-0.0627163777273096
130,100059,0.364403267709054
131,100059,-0.00112564607753401
132,100059,-0.0751428397166517
133,100059,-0.14167681123352
134,100059,0.185696213376829
135,100059,-0.0625754960721138
136,100059,-0.0624334961709807
137,100059,-0.0622903557857732
138,100059,-0.0750658062708243
139,100059,-0.104692349817314
140,100059,-0.0749885254388787
141,100059,-0.00185008436143945
142,100059,-0.0621460519664245
143,100059,-0.0749109952208958
144,100059,-0.0620005610193044
145,100059,-0.0748332135909495
146,100059,-0.104662699538521
147,100059,-0.0618538584737764
148,100059,-0.00123117875242352
149,100059,0.3644123869074
150,100059,-0.0751118785538936
151,100059,-0.0617059190468186
152,100059,-0.0750347490632171
153,100059,0.455720847047457
155,100059,-0.0749573713790386
156,100059,-0.000443276707346054
159,100059,0.276333806253479
160,100059,0.364358047243003
161,100059,-0.0752336556737493
164,100059,0.275395456591057
166,100059,0.364240065583539
167,100059,-0.0625699177225594
168,100059,-0.104775095665805
173,100059,0.000709262914957889
174,100059,0.364089863110487
175,100059,0.36393927543078
176,100059,-0.0761785707682155
177,100059,-0.104745507989022
1,100103,3.47112658906662
3,100103,-7.1931911329169
5,100103,0.826268888170143
6,100103,-0.919542716574983
7,100103,0.298586150524654
8,100103,-0.333777525410446
10,100103,0.281951243991038
11,100103,-0.310657102738209
12,100103,3.39554973055605
15,100103,-0.289145425875464
17,100103,0.266025732695605
18,100103,3.2945728067018
19,100103,0.250793118960031
20,100103,-38.2571173328341
24,100103,3.19593683217415
27,100103,-1.5652360790803
33,100103,-1.45142827445518
34,100103,-1.34632975129358
35,100103,-0.26913108984275
36,100103,13.1625794207591
38,100103,3.23136372312435
39,100103,-1.48308009929056
40,100103,0.791478119508067
43,100103,3.17900084549634
49,100103,-1.60641947585568
50,100103,0.757790594924746
52,100103,-1.48928272001851
55,100103,-1.38115507203789
60,100103,3.21837365507147
61,100103,-6.82966781164403
63,100103,-1.51465155960928
64,100103,-6.30491217510558
74,100103,-1.16937963908032
90,100103,-1.08615554964475
91,100103,3.16727849161058
97,100103,-1.63497734490647
99,100103,3.12124866994342
100,100103,3.02660879017083
103,100103,-1.00905881848778
104,100103,-0.937609785236181
106,100103,-0.871370403078197
107,100103,-0.809940122453881
108,100103,-0.752952236934151
109,100103,-0.700070633868231
113,100103,2.93420609777491
115,100103,2.84400283825506
116,100103,-0.650986900083484
121,100103,13.0473853012136
122,100103,-1.52784030002112
129,100103,-1.41797420730537
130,100103,2.75596178018277
132,100103,2.6700462054665
135,100103,-1.31637101573326
136,100103,-1.22235970178383
137,100103,-1.13533039712184
138,100103,-2.79445681533411
142,100103,-1.05472801988637
143,100103,-2.58352914079966
144,100103,-0.980046654146262
147,100103,-0.91082458094773
149,100103,-2.38980464331002
150,100103,-2.21171558869203
151,100103,-0.846639877788642
152,100103,-2.04785726687539
154,100103,-0.787106514785567
155,100103,2.96282678419078
157,100103,-0.731870885560839
158,100103,13.0233287540709
160,100103,-2.11488830650011
161,100103,-1.95875415085459
166,100103,-1.81490885813901
167,100103,-1.60370226709221
169,100103,-1.48825258403589
170,100103,-1.38151270258669
171,100103,-1.28277144633137
172,100103,1.22977824516422
174,100103,3.05235036262995
175,100103,-1.90582639855311
176,100103,3.01754274428658
179,100103,2.92532856404796
0,311047,-2.01645534092069
1,311047,10.7522760097492
2,311047,2.67906074194202
3,311047,-6.19194110180643
5,311047,4.72782291697447
6,311047,-3.51072930220306
9,311047,1.62019831652541
10,311047,-0.0421569819039427
11,311047,-1.5942985549317
12,311047,10.3196512914081
14,311047,3.93657329386146
15,311047,-0.796813619911062
18,311047,9.66116616736497
20,311047,0.217042239657242
23,311047,3.08346045025975
24,311047,8.99303313049509
25,311047,-11.4161305093748
27,311047,-4.77755877655984
28,311047,-6.34438964164336
29,311047,0.467194562263351
30,311047,22.7919419503586
31,311047,4.18717286197959
32,311047,-3.72805711824321
33,311047,-4.57970626072855
34,311047,-4.37589354839344
35,311047,-3.49406212576988
36,311047,-3.24832644514944
38,311047,9.34921479714761
39,311047,-4.59182847184914
40,311047,-6.17789652775677
43,311047,9.02112336140134
47,311047,3.37292241347781
49,311047,-4.77008330699447
52,311047,-4.57186781427946
55,311047,-4.36763648436329
59,311047,9.36863649511667
60,311047,-4.58632313868751
62,311047,2.47654934422651
63,311047,9.03863267956432
64,311047,4.8061283456971
66,311047,-2.98816188631597
67,311047,-4.76652114290456
69,311047,-2.70958780945483
71,311047,1.31655685896365
72,311047,-6.14482882366382
74,311047,-2.40621114463572
77,311047,-0.486774349711654
78,311047,8.73341263368195
81,311047,0.977331928007568
82,311047,-2.06638861245555
83,311047,-1.66352741689082
84,311047,-5.97471093754042
88,311047,8.05023917515264
90,311047,-1.08476197175067
91,311047,7.35280822777602
92,311047,-0.595378173726599
94,311047,6.63771897435669
97,311047,5.89983607267602
99,311047,5.13066246849866
100,311047,-5.95860628155404
102,311047,-5.7874976022334
105,311047,0.960982824918377
110,311047,-0.688604821002098
111,311047,0.851524604529605
113,311047,-5.61308095536878
114,311047,-11.4219640642185
115,311047,-5.43508606021491
116,311047,22.8122155155107
121,311047,-3.6887986790897
122,311047,-3.45256727402775
123,311047,5.72780184734767
128,311047,-5.97345048756361
129,311047,-3.20407839253733
130,311047,-5.25320164906685
131,311047,4.05797136277917
132,311047,7.75458976506227
134,311047,3.24067865944496
136,311047,-2.94040607174037
138,311047,-5.33438299852682
140,311047,-5.15012447207379
143,311047,-4.96137870770439
144,311047,-2.65714312398479
145,311047,8.40426151303338
148,311047,2.33835450477504
149,311047,-5.08648176634206
150,311047,8.14670465548729
152,311047,7.45394050062414
154,311047,-2.34702976947393
155,311047,6.74470382882796
156,311047,1.15635577554835
158,311047,-1.99627459374735
160,311047,-5.64870179421957
161,311047,6.65578681043438
166,311047,5.92300237632629
169,311047,-1.57047101642869
170,311047,-0.798233238830982
173,311047,-0.597244759435734
174,311047,-5.84546026585931
175,311047,5.95276490384626
176,311047,-5.843679226637
178,311047,5.73457100577205
179,311047,-5.66997486009623
1,100250,0.246458319342062
6,100250,-0.607302354614648
12,100250,0.246999657989212
13,100250,-1.1042769691948
16,100250,-0.503607096197643
18,100250,0.246572647474023
19,100250,0.0815277391365635
23,100250,0.108581325952281
24,100250,0.246145586801855
25,100250,0.0809882182172308
27,100250,-0.610003022786701
30,100250,-0.485187669961181
35,100250,-0.464787952802031
39,100250,-0.597863579209118
40,100250,0.108086848775668
43,100250,-0.585104916580432
47,100250,0.0804476300963635
49,100250,0.248568967428966
51,100250,0.0799059552196261
53,100250,-1.70274187956288
60,100250,-0.577592019771633
65,100250,0.0906937602866673
66,100250,-0.441680037811769
70,100250,0.0901706749394122
72,100250,0.107591937775616
75,100250,-1.10150448052263
82,100250,0.482313619348756
87,100250,0.0896467935130289
88,100250,0.249050263344967
90,100250,-0.44647670261254
92,100250,0.0891221039606116
95,100250,0.0885965939305486
97,100250,-0.569947549723045
99,100250,-0.555577261193882
104,100250,-0.420841783254517
107,100250,-0.389648202430652
117,100250,-1.09761585077416
119,100250,0.11700150806206
120,100250,0.0880702507557028
123,100250,-1.09410388417837
129,100250,-0.347045664841503
130,100250,-0.540205771308358
148,100250,0.0875430614420949
149,100250,0.25121121899001
150,100250,-0.531856672375313
152,100250,0.251600681755193
153,100250,-0.153436963505787
156,100250,0.0870150126570636
159,100250,-1.09015659487906
168,100250,0.125267993573158
169,100250,-0.145039836177536
170,100250,-0.177192211990593
0,100152,-0.170373377869961
1,100152,2.28074577979432
3,100152,-1.14614377187882
5,100152,0.411880399296364
6,100152,-0.301570809652388
8,100152,-0.166578370153097
9,100152,0.221220293197984
10,100152,0.213406271278457
11,100152,-0.162816610615396
12,100152,2.24467278767262
14,100152,0.399841338723049
16,100152,-0.159088221712415
17,100152,0.205781846106936
18,100152,2.20352119247184
19,100152,0.19834456433802
20,100152,-3.20509094200439
21,100152,0.299799031872756
22,100152,0.290158962979643
23,100152,0.38804898833497
25,100152,0.280733003000569
26,100152,0.271518450327169
27,100152,2.16294733069498
28,100152,-1.14662755208519
29,100152,8.06329387090736
30,100152,-0.304377975735789
31,100152,0.262512629318512
32,100152,-0.29959354501188
33,100152,-0.393196217685874
34,100152,-0.38783468602022
35,100152,-0.294840038824478
36,100152,-0.290117504163832
37,100152,0.253712889893996
38,100152,-0.382503840918546
39,100152,2.14474918889712
41,100152,0.245116607122848
42,100152,-1.13805148485034
43,100152,-0.406260553969006
44,100152,0.236721180809933
45,100152,0.228524035077586
47,100152,0.220522617943114
48,100152,-3.20255558697219
49,100152,2.1126309781314
50,100152,0.442982038488612
51,100152,0.31887255300578
52,100152,-0.428526152276319
53,100152,0.308801537810154
54,100152,-1.13286688174227
55,100152,-0.422963094238485
56,100152,0.298950904785215
57,100152,0.289317880587275
58,100152,-1.12433802440712
59,100152,-0.417430568948795
60,100152,2.09723450470667
63,100152,-0.43903479373572
66,100152,-0.285425989375121
67,100152,2.06643818729527
69,100152,-0.280765544204049
74,100152,-0.276136219844529
78,100152,-0.459397956954851
79,100152,-0.27153806898856
82,100152,-0.266971145878437
83,100152,7.98937312480319
88,100152,2.03649310472619
90,100152,-0.382779623190878
91,100152,1.99826563274797
94,100152,1.96058456867695
97,100152,1.92344397066373
99,100152,1.8868379528652
100,100152,1.85076068502165
102,100152,-0.587992099614774
103,100152,-0.377520214263853
104,100152,-0.372291148808552
106,100152,-0.367092457847178
107,100152,-0.361924173262653
108,100152,-0.356786327823531
109,100152,-0.351678955209875
113,100152,-0.581614085370774
115,100152,-0.575266129611666
116,100152,-0.346602090040144
117,100152,0.493742933860801
121,100152,-0.341555767899142
122,100152,-0.336540025367081
127,100152,-0.331554900049821
129,100152,7.93480600694758
130,100152,-0.568948247625866
132,100152,-0.562660455137599
135,100152,-0.435015648300073
136,100152,-0.429467369915499
137,100152,-0.423949168471665
138,100152,1.87106579481916
140,100152,-0.576948099516487
142,100152,-0.418461068029441
143,100152,-0.570621585527087
144,100152,-0.413003093319842
145,100152,-0.56432516359132
147,100152,-0.407575269761942
149,100152,1.86839073240835
150,100152,-0.578546041621698
151,100152,7.86177121929365
152,100152,1.84379346319638
153,100152,-0.499511593809448
154,100152,-0.493629547036781
155,100152,1.80831583087584
157,100152,-0.487777331971231
158,100152,-0.481954966271359
160,100152,1.77335503300084
161,100152,-0.629848427262874
162,100152,-0.476162468104212
163,100152,-0.470399856157817
166,100152,1.75130106046037
167,100152,-0.464667149654084
169,100152,-0.458964368362123
170,100152,-0.453291532612004
171,100152,-0.447648663308969
174,100152,1.71717192919403
175,100152,-0.658799273356431
176,100152,1.69661756024477
179,100152,-0.669178197160801
0,406989,-1.23914856680784
1,406989,8.31248829853543
2,406989,1.20522387643918
3,406989,-9.44682066502739
5,406989,2.89205523887031
6,406989,-2.98740096179013
7,406989,1.00887480907213
8,406989,-1.02132347511611
9,406989,0.826481711655603
11,406989,-0.823456316414801
12,406989,8.02425645182924
13,406989,2.60697782203147
16,406989,-0.645539295446873
17,406989,0.658394822025833
18,406989,7.57865067783922
30,406989,-0.487587629333322
31,406989,7.14416510526574
32,406989,0.5050239577411
35,406989,-9.19232062486514
36,406989,-4.90701962660221
37,406989,0.366848810303266
38,406989,-0.349647639184479
39,406989,0.244399944876727
40,406989,0.137948263410073
42,406989,7.01324478245286
45,406989,-0.231799431258436
47,406989,-28.1546066766485
48,406989,6.59337689859514
49,406989,3.67423284730578
52,406989,3.35814340639874
54,406989,6.18478931505401
57,406989,-6.13779761863265
59,406989,-0.134086431529843
61,406989,3.05417085168233
62,406989,23.4758669866965
63,406989,-5.64589007596996
64,406989,-5.17471901190051
66,406989,-3.54198274368211
68,406989,6.84565003359131
69,406989,-5.31625093134924
71,406989,2.76244377220332
73,406989,6.75412550452357
75,406989,2.48310121365113
78,406989,2.21629428088145
79,406989,-5.43662984070489
82,406989,-4.97450769488499
83,406989,1.96218811003942
84,406989,3.23516402634452
85,406989,-4.53303477399345
86,406989,1.72096432535857
89,406989,7.23719485014024
90,406989,-4.77543861669062
91,406989,2.9358669023122
92,406989,1.4928241401939
93,406989,7.09397242585618
96,406989,-3.17146653306917
97,406989,-4.97871412012459
98,406989,2.64888041562314
99,406989,-2.82128300730628
101,406989,1.2779923251868
102,406989,-9.16825850808678
103,406989,-8.56272772642591
104,406989,-2.4913715312696
107,406989,-27.9957558822847
108,406989,6.96963118529856
112,406989,-2.1816733383763
113,406989,-1.89213231229396
118,406989,6.55085593137139
119,406989,3.99132734222223
120,406989,-1.62269603896164
121,406989,6.14337033726488
125,406989,4.00182253370538
127,406989,5.74724985105689
129,406989,5.36257386750865
131,406989,-8.2531681575002
132,406989,4.98942611399371
134,406989,-1.3733172400653
136,406989,-1.14395575293979
137,406989,23.3778414788719
141,406989,3.67371479017561
143,406989,-7.39368061276301
145,406989,-6.85201977866508
149,406989,-7.6797541629695
151,406989,-3.8556135445223
152,406989,-3.46857233303689
157,406989,-3.1019218515024
159,406989,-2.75560074682955
160,406989,-6.33124976429271
162,406989,-5.8313089472235
165,406989,-2.42954909224357
166,406989,-2.12370901702457
168,406989,-5.35213543074707
172,406989,-1.83802554636812
173,406989,6.73107511442992
175,406989,-5.46723516880955
0,408394,-0.178330117971245
1,408394,1.47906178738953
2,408394,0.181655474522491
3,408394,-0.765392202887836
5,408394,0.309026605034194
6,408394,-0.266200224210065
7,408394,0.17702547598118
8,408394,-0.174933775381346
9,408394,0.172461747511945
10,408394,0.167963763558304
11,408394,-0.171512917805359
12,408394,1.46479464418792
17,408394,-1.71331690997388
18,408394,1.44739531974979
24,408394,1.43016335347673
27,408394,-0.309251331840322
30,408394,-0.168066060291559
31,408394,0.206739259788071
32,408394,4.68767446927523
33,408394,-0.306195130094724
34,408394,-0.303132262170091
35,408394,-0.239126531571778
36,408394,-0.236020586234295
37,408394,0.201751373751676
38,408394,1.42450481563199
39,408394,-0.314039180070822
40,408394,0.302698591313953
41,408394,0.196832785322356
42,408394,0.296451291764834
43,408394,1.41139436720867
49,408394,-0.324311649269018
52,408394,-0.321276012140847
55,408394,-0.318234477842505
59,408394,1.40650677918758
60,408394,-0.328286065284638
62,408394,0.191982919423395
63,408394,1.39375156297151
65,408394,0.187201210135127
66,408394,-0.232904244007344
67,408394,-0.337802711592754
69,408394,-0.229777099661675
70,408394,0.182487100829167
71,408394,0.177840044311585
72,408394,-0.765958896877352
74,408394,-0.226638725127255
78,408394,1.38124738997857
79,408394,-0.223488667654837
82,408394,-0.220326447781431
83,408394,-0.217151557073284
88,408394,1.36463886258298
90,408394,-0.213963455615678
91,408394,1.34819146540103
92,408394,0.173259502975751
93,408394,-0.762996012580809
94,408394,1.33190390588092
95,408394,0.168744948965672
97,408394,1.31577489831128
99,408394,1.29980316381721
100,408394,-0.399425953226943
102,408394,-0.396470301509704
103,408394,4.66512423062376
104,408394,-0.270210159439772
105,408394,0.164295864350697
106,408394,-0.267185159544327
107,408394,-0.264152768731433
108,408394,-0.26111273543139
109,408394,-0.258064796389411
110,408394,-1.71357451723416
113,408394,-0.393511392204051
115,408394,-0.39054914009064
116,408394,-0.255008675899659
120,408394,0.203522783453639
121,408394,-0.251944084973206
122,408394,-0.248870720432785
123,408394,0.322048406357991
127,408394,-0.245788263926252
129,408394,-0.24269638084961
130,408394,-0.387583457396341
131,408394,0.198574597654278
132,408394,1.30901426918949
133,408394,0.193695473028816
135,408394,-0.239594719169161
136,408394,4.6494967656902
137,408394,-0.289697114233686
138,408394,-0.394485752454947
140,408394,-0.391521716135333
142,408394,-0.286709639494063
143,408394,-0.388554241853402
144,408394,-0.283716065704059
145,408394,1.30800276048116
147,408394,-0.280716198303677
148,408394,0.188884839769705
149,408394,-0.39542803651929
150,408394,1.29710920777014
151,408394,-0.277709834571903
152,408394,1.28129750807312
153,408394,-0.274696763146701
154,408394,4.62427154389815
155,408394,1.26564061194894
156,408394,0.184142137331227
157,408394,-0.317964731416804
158,408394,-0.315023247702563
160,408394,-0.420179207438085
161,408394,1.25552408588769
162,408394,-0.312077118862304
163,408394,-0.309126207359138
165,408394,-0.76129009243156
166,408394,1.24011730237802
167,408394,-0.306170370611291
169,408394,-0.303209460734998
170,408394,-0.300243324270289
171,408394,-0.297271801888268
175,408394,-0.434345820263906
176,408394,1.23046204251086
179,408394,-0.439645090900182
2,100169,0.355657166140911
3,100169,-0.109845287673614
6,100169,0.440495430160699
7,100169,0.353710096624062
8,100169,-0.0945648919751097
9,100169,0.351539210972474
10,100169,0.349076356371106
12,100169,-0.09816492909335
15,100169,-0.0944431864417879
17,100169,-0.119012517514042
19,100169,0.347256977351312
21,100169,0.344038706724261
22,100169,0.340026063251814
23,100169,0.372826853873456
24,100169,0.44038590182193
26,100169,0.334551729089494
29,100169,-0.0943179643190093
31,100169,0.325184428726152
33,100169,0.44024128090792
34,100169,0.44009594026183
36,100169,-0.0941889906508956
37,100169,0.0930335053451421
38,100169,-0.0988258852645635
40,100169,0.37180517574462
42,100169,0.370730444664714
43,100169,-0.0987726573878382
44,100169,0.0985414464684052
47,100169,0.310251790839698
48,100169,0.0854896159252581
50,100169,-0.109916566447826
53,100169,0.0834942790686026
56,100169,-0.119041392203287
58,100169,-0.109908579691459
59,100169,-0.0987188171611333
61,100169,0.37029827722059
62,100169,0.300573333297794
63,100169,0.440055509257849
64,100169,-0.109926721745191
65,100169,-0.0422550978786868
66,100169,0.502967899119951
68,100169,-0.109918750267937
69,100169,-0.0946706239243084
70,100169,-0.0407735569323202
72,100169,0.369855338847214
73,100169,-0.109936817800219
75,100169,0.369036841225739
77,100169,-0.0378864272869949
80,100169,0.280068085924709
81,100169,-0.0436508446918113
83,100169,-0.0945511530242645
86,100169,0.36779479414548
90,100169,-0.0944282925067887
92,100169,-0.119044432988432
93,100169,-0.109980407524245
94,100169,-0.0988893374845686
96,100169,-0.109972517736294
97,100169,0.439944569373359
99,100169,-0.0990536439808802
100,100169,-0.0990027997312674
102,100169,-0.0989514012549765
103,100169,-0.0943018201091425
104,100169,-0.0941714900274067
105,100169,-0.0388292683883357
106,100169,-0.0940370294176027
109,100169,-0.0938981342173109
110,100169,0.174840797832969
111,100169,-0.042474926338766
114,100169,-0.0382730291055871
117,100169,-0.109964615717282
118,100169,-0.109956701424904
121,100169,-0.0937544641224726
123,100169,0.368080181422559
124,100169,0.366771067488149
125,100169,0.365367337909056
126,100169,0.363851824842015
