,file,vols
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411477/func/sub-411477_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411477/func/sub-411477_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411477/func/sub-411477_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100243/func/sub-100243_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100243/func/sub-100243_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100243/func/sub-100243_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100129/func/sub-100129_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100103/func/sub-100103_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100103/func/sub-100103_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100103/func/sub-100103_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100103/func/sub-100103_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100103/func/sub-100103_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-400285/func/sub-400285_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408952/func/sub-408952_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411477/func/sub-411477_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-304228/func/sub-304228_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200148/func/sub-200148_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200148/func/sub-200148_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408662/func/sub-408662_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407209/func/sub-407209_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-306065/func/sub-306065_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100191/func/sub-100191_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-306065/func/sub-306065_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-306065/func/sub-306065_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-306065/func/sub-306065_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407260/func/sub-407260_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-306065/func/sub-306065_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200164/func/sub-200164_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100051/func/sub-100051_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-406980/func/sub-406980_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100063/func/sub-100063_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100207/func/sub-100207_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200168/func/sub-200168_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200199/func/sub-200199_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200027/func/sub-200027_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100128/func/sub-100128_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100128/func/sub-100128_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100128/func/sub-100128_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100128/func/sub-100128_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100128/func/sub-100128_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-407672/func/sub-407672_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200213/func/sub-200213_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-409381/func/sub-409381_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408511/func/sub-408511_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408511/func/sub-408511_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100250/func/sub-100250_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408511/func/sub-408511_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408511/func/sub-408511_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100009/func/sub-100009_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-310949/func/sub-310949_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408511/func/sub-408511_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100247/func/sub-100247_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100247/func/sub-100247_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100247/func/sub-100247_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408988/func/sub-408988_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200025/func/sub-200025_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200025/func/sub-200025_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200025/func/sub-200025_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200025/func/sub-200025_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200025/func/sub-200025_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-408394/func/sub-408394_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200061/func/sub-200061_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200061/func/sub-200061_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200061/func/sub-200061_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200162/func/sub-200162_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200061/func/sub-200061_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200148/func/sub-200148_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100241/func/sub-100241_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100241/func/sub-100241_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100241/func/sub-100241_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100241/func/sub-100241_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100241/func/sub-100241_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100104/func/sub-100104_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-06_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-01_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200088/func/sub-200088_task-machinegame_run-04_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-03_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-100068/func/sub-100068_task-machinegame_run-05_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-411256/func/sub-411256_task-machinegame_run-02_bold.nii.gz,216
0,/oak/stanford/groups/russpold/data/ds000054/0.0.2/sub-200061/func/sub-200061_task-machinegame_run-06_bold.nii.gz,216
