,sub_id,run,pct_scrubbed
71,100128.0,6.0,12.5
72,100129.0,1.0,0.0
73,100129.0,2.0,0.0
74,100129.0,3.0,0.0
75,100129.0,4.0,0.4629629629629629
76,100129.0,5.0,0.0
77,100129.0,6.0,0.0
78,100143.0,1.0,0.0
79,100143.0,2.0,0.0
80,100143.0,3.0,0.4629629629629629
81,100143.0,4.0,0.4629629629629629
82,100143.0,5.0,6.018518518518518
83,100143.0,6.0,7.4074074074074066
84,100152.0,1.0,0.9259259259259258
85,100152.0,2.0,1.8518518518518516
86,100152.0,3.0,0.4629629629629629
87,100152.0,4.0,5.092592592592593
88,100152.0,5.0,3.2407407407407405
89,100152.0,6.0,0.4629629629629629
90,100169.0,1.0,0.9259259259259258
91,100169.0,2.0,2.314814814814815
92,100169.0,3.0,1.8518518518518516
93,100180.0,1.0,1.8518518518518516
94,100180.0,2.0,5.092592592592593
95,100180.0,3.0,0.4629629629629629
96,100180.0,4.0,6.481481481481481
97,100180.0,5.0,4.62962962962963
98,100180.0,6.0,0.0
99,100185.0,1.0,2.7777777777777777
100,100185.0,2.0,4.62962962962963
101,100185.0,3.0,0.0
102,100185.0,4.0,0.9259259259259258
103,100185.0,5.0,0.0
104,100185.0,6.0,0.4629629629629629
105,100188.0,1.0,0.0
106,100188.0,2.0,0.0
107,100188.0,3.0,0.0
108,100188.0,4.0,0.0
109,100188.0,5.0,0.0
110,100188.0,6.0,0.0
111,100191.0,1.0,4.62962962962963
112,100191.0,2.0,6.018518518518518
113,100191.0,3.0,4.62962962962963
114,100191.0,4.0,0.4629629629629629
115,100191.0,5.0,3.2407407407407405
116,100191.0,6.0,0.0
117,100214.0,1.0,0.0
118,100214.0,2.0,0.4629629629629629
119,100214.0,3.0,0.0
120,100214.0,4.0,0.9259259259259258
121,100214.0,5.0,2.314814814814815
122,100214.0,6.0,1.3888888888888888
123,100241.0,1.0,0.0
124,100241.0,2.0,0.0
125,100241.0,3.0,22.685185185185187
126,100241.0,4.0,0.0
127,100241.0,5.0,4.62962962962963
128,100241.0,6.0,20.37037037037037
129,100243.0,1.0,5.555555555555555
130,100243.0,2.0,6.018518518518518
131,100243.0,3.0,0.9259259259259258
132,100243.0,4.0,3.2407407407407405
133,100243.0,5.0,14.814814814814813
134,100243.0,6.0,20.833333333333336
135,100244.0,1.0,0.0
136,100244.0,2.0,2.7777777777777777
137,100244.0,3.0,6.944444444444445
138,100244.0,4.0,2.314814814814815
139,100244.0,5.0,19.90740740740741
140,100247.0,1.0,0.0
141,100247.0,2.0,0.0
142,100247.0,3.0,0.0
143,100247.0,4.0,0.0
144,100247.0,5.0,0.0
145,100247.0,6.0,0.0
146,100250.0,1.0,0.4629629629629629
147,100250.0,2.0,0.4629629629629629
148,100250.0,3.0,0.0
149,100250.0,4.0,0.0
150,100250.0,5.0,3.7037037037037033
151,100250.0,6.0,10.185185185185185
152,200025.0,1.0,0.0
153,200025.0,2.0,0.0
154,200025.0,3.0,0.0
155,200025.0,4.0,3.2407407407407405
156,200025.0,5.0,0.0
157,200056.0,1.0,0.4629629629629629
158,200056.0,2.0,0.0
159,200056.0,3.0,0.9259259259259258
160,200056.0,4.0,0.0
161,200056.0,5.0,0.0
162,200056.0,6.0,0.0
163,200061.0,1.0,0.0
164,200061.0,2.0,0.0
165,200061.0,3.0,0.0
166,200061.0,4.0,0.4629629629629629
167,200061.0,5.0,0.0
168,200061.0,6.0,0.0
169,200085.0,1.0,0.0
170,200085.0,2.0,0.0
171,200085.0,3.0,0.0
172,200085.0,4.0,0.0
173,200085.0,5.0,0.0
174,200085.0,6.0,0.0
175,200088.0,1.0,0.9259259259259258
176,200088.0,2.0,4.62962962962963
177,200088.0,3.0,10.185185185185185
178,200088.0,4.0,9.25925925925926
179,200088.0,5.0,14.814814814814813
180,200088.0,6.0,14.351851851851851
181,200133.0,1.0,0.0
182,200133.0,2.0,0.0
183,200133.0,3.0,0.0
184,200133.0,4.0,0.0
185,200133.0,5.0,0.0
186,200133.0,6.0,0.0
187,200148.0,1.0,0.0
188,200148.0,2.0,0.9259259259259258
189,200148.0,3.0,1.8518518518518516
190,200148.0,4.0,6.018518518518518
191,200148.0,5.0,3.7037037037037033
192,200148.0,6.0,2.314814814814815
193,200156.0,1.0,0.0
194,200156.0,2.0,0.0
195,200156.0,3.0,0.0
196,200156.0,4.0,0.0
197,200156.0,5.0,0.0
198,200156.0,6.0,0.0
199,200166.0,1.0,0.0
200,200166.0,2.0,0.0
201,200166.0,3.0,0.0
202,200166.0,4.0,0.0
203,200166.0,5.0,0.0
204,200166.0,6.0,0.0
205,200168.0,1.0,2.7777777777777777
206,200168.0,2.0,4.166666666666666
207,200168.0,3.0,4.166666666666666
208,200168.0,4.0,6.481481481481481
209,200168.0,5.0,14.351851851851851
210,200168.0,6.0,19.90740740740741
211,200173.0,1.0,0.0
212,200173.0,2.0,0.0
213,200173.0,3.0,0.0
214,200173.0,4.0,0.0
215,200173.0,5.0,0.0
216,200173.0,6.0,0.0
217,200199.0,1.0,0.0
218,200199.0,2.0,0.0
219,200199.0,3.0,0.0
220,200199.0,4.0,0.0
221,200199.0,5.0,0.0
222,200199.0,6.0,0.0
223,200211.0,1.0,0.4629629629629629
224,200211.0,2.0,0.9259259259259258
225,200211.0,3.0,0.9259259259259258
226,200211.0,4.0,0.0
227,200211.0,5.0,3.7037037037037033
228,200211.0,6.0,0.4629629629629629
229,200213.0,1.0,0.0
230,200213.0,2.0,0.0
231,200213.0,3.0,0.0
232,200213.0,4.0,0.0
233,200213.0,5.0,0.0
234,200213.0,6.0,0.0
235,200249.0,1.0,0.0
236,200249.0,2.0,0.0
237,200249.0,3.0,0.4629629629629629
238,200249.0,4.0,0.0
239,200249.0,5.0,0.0
240,200249.0,6.0,0.0
241,306065.0,1.0,1.3513513513513513
242,306065.0,2.0,0.0
243,306065.0,3.0,0.0
244,306065.0,4.0,0.0
245,306065.0,5.0,0.0
246,306065.0,6.0,0.0
247,306587.0,1.0,2.314814814814815
248,306587.0,2.0,0.4629629629629629
249,306587.0,3.0,0.9259259259259258
250,306587.0,4.0,0.4629629629629629
251,306587.0,5.0,2.314814814814815
252,306587.0,6.0,3.2407407407407405
253,310949.0,1.0,0.0
254,310949.0,2.0,0.0
255,310949.0,3.0,0.0
256,310949.0,4.0,0.0
257,310949.0,5.0,0.0
258,310949.0,6.0,0.0
259,311047.0,1.0,0.0
260,311047.0,2.0,0.0
261,311047.0,3.0,0.0
262,311047.0,4.0,0.0
263,311047.0,5.0,0.0
264,311047.0,6.0,0.0
265,311283.0,1.0,0.0
266,311283.0,2.0,0.4629629629629629
267,311283.0,3.0,1.3888888888888888
268,311283.0,4.0,0.9259259259259258
269,311283.0,5.0,0.0
270,311283.0,6.0,0.0
271,311444.0,1.0,0.0
272,311444.0,2.0,0.0
273,311444.0,3.0,0.0
274,311444.0,4.0,0.0
275,311444.0,5.0,0.0
276,311444.0,6.0,0.0
277,311479.0,1.0,0.9259259259259258
278,311479.0,2.0,0.4629629629629629
279,311479.0,3.0,2.7777777777777777
280,311479.0,4.0,0.0
281,311479.0,5.0,0.0
282,311479.0,6.0,0.0
283,311760.0,1.0,0.0
284,311760.0,2.0,0.0
285,311760.0,3.0,0.0
286,311760.0,4.0,0.9259259259259258
287,311760.0,5.0,1.8518518518518516
288,311760.0,6.0,1.8518518518518516
289,400285.0,1.0,0.4629629629629629
290,400285.0,2.0,0.0
291,400285.0,3.0,0.0
292,400285.0,4.0,0.0
293,400285.0,5.0,0.0
294,400285.0,6.0,0.0
295,400742.0,1.0,0.9259259259259258
296,400742.0,2.0,0.0
297,400742.0,3.0,0.0
298,400742.0,4.0,0.4629629629629629
299,400742.0,5.0,0.4629629629629629
300,400742.0,6.0,0.0
301,402997.0,1.0,0.0
302,402997.0,2.0,0.0
303,402997.0,3.0,0.0
304,402997.0,4.0,0.0
305,402997.0,5.0,1.8518518518518516
306,402997.0,6.0,0.0
307,405027.0,1.0,0.0
308,405027.0,2.0,0.0
309,405027.0,3.0,0.0
310,405027.0,4.0,0.0
311,405027.0,5.0,0.0
312,405027.0,6.0,0.4629629629629629
313,406620.0,1.0,0.0
314,406620.0,2.0,0.0
315,406620.0,3.0,0.0
316,406620.0,4.0,0.0
317,406620.0,5.0,0.9259259259259258
318,406620.0,6.0,0.0
319,406925.0,1.0,0.0
320,406925.0,2.0,0.0
321,406925.0,3.0,0.0
322,406925.0,4.0,0.0
323,406925.0,5.0,0.0
324,406925.0,6.0,0.4629629629629629
325,406980.0,1.0,0.4629629629629629
326,406980.0,2.0,0.4629629629629629
327,406980.0,3.0,0.0
328,406980.0,4.0,0.0
329,406980.0,5.0,0.4629629629629629
330,406980.0,6.0,0.9259259259259258
331,407209.0,1.0,0.0
332,407209.0,2.0,0.0
333,407209.0,3.0,0.0
334,407209.0,4.0,0.0
335,407209.0,5.0,0.0
336,407209.0,6.0,0.0
337,407260.0,1.0,0.0
338,407260.0,2.0,0.0
339,407260.0,3.0,0.0
340,407260.0,4.0,0.0
341,407260.0,5.0,0.0
342,407260.0,6.0,0.0
343,407672.0,1.0,0.0
344,407672.0,2.0,0.0
345,407672.0,3.0,0.0
346,407672.0,4.0,0.0
347,407672.0,5.0,0.0
348,407672.0,6.0,0.0
349,408394.0,1.0,0.0
350,408394.0,2.0,0.0
351,408394.0,3.0,0.0
352,408394.0,4.0,0.0
353,408394.0,5.0,0.0
354,408394.0,6.0,0.0
355,408511.0,1.0,0.0
356,408511.0,2.0,0.0
357,408511.0,3.0,0.0
358,408511.0,4.0,0.0
359,408511.0,5.0,0.0
360,408662.0,1.0,0.0
361,408662.0,2.0,0.0
362,408662.0,3.0,0.0
363,408662.0,4.0,0.0
364,408662.0,5.0,0.0
365,408662.0,6.0,0.0
366,408952.0,1.0,0.0
367,408952.0,2.0,0.0
368,408952.0,3.0,0.0
369,408952.0,4.0,0.0
370,408952.0,5.0,0.0
371,408952.0,6.0,0.0
372,408988.0,1.0,0.0
373,408988.0,2.0,0.0
374,408988.0,3.0,0.0
375,408988.0,4.0,0.0
376,408988.0,5.0,0.0
377,408988.0,6.0,0.0
378,409381.0,1.0,0.0
379,409381.0,2.0,0.0
380,409381.0,3.0,0.0
381,409381.0,4.0,0.0
382,409381.0,5.0,0.0
383,409381.0,6.0,0.0
384,409850.0,1.0,0.0
385,409850.0,2.0,0.0
386,409850.0,3.0,0.0
387,409850.0,4.0,0.0
388,409850.0,5.0,0.0
389,409850.0,6.0,0.0
390,409874.0,1.0,0.4629629629629629
391,409874.0,2.0,2.314814814814815
392,409874.0,3.0,0.9259259259259258
393,409874.0,4.0,1.3888888888888888
394,409874.0,5.0,0.0
395,409874.0,6.0,0.0
396,411256.0,1.0,0.0
397,411256.0,2.0,0.0
398,411256.0,3.0,0.0
399,411256.0,4.0,0.0
400,411256.0,5.0,0.0
401,411256.0,6.0,0.0
402,411477.0,1.0,0.9259259259259258
403,411477.0,2.0,0.9259259259259258
404,411477.0,3.0,2.7777777777777777
405,411477.0,4.0,0.4629629629629629
406,411477.0,5.0,17.59259259259259
407,411477.0,6.0,3.2407407407407405
